46.907680,7.358208,7.358208,46.907680,0.00,590.79,590.61,590.21,589.08,599.10,592.00,
46.907642,7.358430,7.358430,46.907642,0.00,590.74,590.56,590.21,589.07,598.90,590.00,
46.907627,7.358493,7.358493,46.907627,0.00,590.65,590.44,590.09,588.94,598.70,590.00,
46.907627,7.358493,7.358493,46.907627,0.00,590.04,589.79,589.49,588.29,598.70,590.00,
46.907627,7.358493,7.358493,46.907627,0.00,589.33,589.03,588.78,587.53,598.70,590.00,
46.907627,7.358493,7.358493,46.907627,0.00,588.72,588.40,588.18,586.90,598.70,590.00,
46.907569,7.358791,7.358791,46.907569,0.00,588.32,587.95,587.77,586.46,597.00,593.00,
46.907550,7.358877,7.358877,46.907550,0.00,587.89,587.47,587.34,585.97,596.30,593.00,
46.907550,7.358877,7.358877,46.907550,0.00,587.39,586.95,586.84,585.45,596.30,593.00,
46.907520,7.359045,7.359045,46.907520,0.00,586.92,586.44,586.37,584.94,595.00,592.00,
46.907520,7.359045,7.359045,46.907520,0.00,586.50,585.99,585.95,584.47,595.00,592.00,
46.907520,7.359045,7.359045,46.907520,0.00,586.30,585.77,585.77,584.30,595.00,592.00,
46.907520,7.359045,7.359045,46.907520,0.00,586.05,585.50,585.48,584.00,595.00,592.00,
46.907428,7.359320,7.359320,46.907428,0.00,585.96,585.41,585.41,583.91,593.10,591.00,
46.907413,7.359357,7.359357,46.907413,0.00,585.89,585.33,585.34,583.83,592.60,591.00,
46.907413,7.359357,7.359357,46.907413,1.00,585.63,585.60,585.11,583.59,592.60,591.00,
46.907371,7.359383,7.359383,46.907371,1.00,585.61,585.59,585.11,583.62,592.60,591.00,
46.907356,7.359385,7.359385,46.907356,1.00,585.68,585.65,585.14,583.65,592.80,591.00,
46.907356,7.359385,7.359385,46.907356,1.00,585.65,585.60,585.15,583.63,593.10,591.00,
46.907356,7.359383,7.359383,46.907356,1.00,585.62,585.60,584.99,583.47,592.30,591.00,
46.907356,7.359383,7.359383,46.907356,1.00,585.65,585.63,584.99,583.46,592.30,591.00,
46.907356,7.359383,7.359383,46.907356,1.00,585.63,585.60,584.96,583.42,592.30,591.00,
46.907356,7.359383,7.359383,46.907356,1.00,585.64,585.62,585.01,583.49,592.30,591.00,
46.907299,7.359375,7.359375,46.907299,1.00,585.66,585.63,585.11,583.57,591.70,592.00,
46.907299,7.359375,7.359375,46.907299,0.00,585.72,585.69,585.17,583.63,591.70,592.00,
46.907234,7.359349,7.359349,46.907234,0.00,585.83,585.79,585.29,583.74,591.50,593.00,
46.907234,7.359349,7.359349,46.907234,0.00,585.78,585.74,585.23,583.64,591.50,593.00,
46.907234,7.359349,7.359349,46.907234,0.00,585.80,585.76,585.26,583.69,591.50,593.00,
46.907234,7.359349,7.359349,46.907234,0.00,585.87,585.85,585.36,583.79,591.50,593.00,
46.907089,7.359244,7.359244,46.907089,0.00,585.98,585.93,585.43,583.86,591.30,595.00,
46.907089,7.359244,7.359244,46.907089,0.00,585.81,585.75,585.26,583.69,591.30,595.00,
46.907016,7.359195,7.359195,46.907016,0.00,586.15,586.10,585.60,584.04,591.20,596.00,
46.907016,7.359195,7.359195,46.907016,0.00,586.17,586.10,585.62,584.04,591.20,596.00,
46.906932,7.359151,7.359151,46.906932,0.00,586.06,585.99,585.51,583.93,591.20,587.00,
46.906932,7.359151,7.359151,46.906932,0.00,586.39,586.31,585.84,584.25,591.20,587.00,
46.906932,7.359151,7.359151,46.906932,0.00,586.27,586.18,585.72,584.12,591.20,587.00,
46.906803,7.359086,7.359086,46.906803,0.00,586.07,585.95,585.52,583.89,591.50,588.00,
46.906753,7.359064,7.359064,46.906753,0.00,585.98,585.86,585.43,583.80,591.80,589.00,
46.906715,7.359041,7.359041,46.906715,0.00,585.89,585.74,585.34,583.68,592.00,589.00,
46.906673,7.359025,7.359025,46.906673,0.00,586.03,585.87,585.48,583.81,592.50,589.00,
46.906673,7.359025,7.359025,46.906673,0.00,586.25,586.12,585.70,584.06,592.50,589.00,
46.906581,7.358983,7.358983,46.906581,0.00,586.10,585.95,585.56,583.89,593.10,590.00,
46.906543,7.358960,7.358960,46.906543,0.00,586.10,585.93,585.56,583.87,593.40,590.00,
46.906509,7.358939,7.358939,46.906509,0.00,586.07,585.89,585.52,583.83,593.60,590.00,
46.906509,7.358939,7.358939,46.906509,0.00,586.19,585.99,585.61,583.92,593.60,590.00,
46.906509,7.358939,7.358939,46.906509,0.00,586.01,585.81,585.46,583.74,593.60,590.00,
46.906509,7.358939,7.358939,46.906509,0.00,586.05,585.85,585.50,583.79,593.60,590.00,
46.906509,7.358939,7.358939,46.906509,0.00,586.52,586.32,585.97,584.26,593.60,590.00,
46.906509,7.358939,7.358939,46.906509,0.00,586.51,586.31,585.96,584.25,593.60,590.00,
46.906509,7.358939,7.358939,46.906509,0.00,586.70,586.48,586.15,584.42,593.60,590.00,
46.906242,7.358920,7.358920,46.906242,0.00,587.07,586.87,586.52,584.81,594.90,593.00,
46.906242,7.358920,7.358920,46.906242,0.00,587.37,587.18,586.82,585.12,594.90,593.00,
46.906200,7.359000,7.359000,46.906200,0.00,587.83,587.63,587.28,585.60,595.00,594.00,
46.906200,7.359000,7.359000,46.906200,0.00,588.12,587.89,587.57,585.83,595.00,594.00,
46.906169,7.359072,7.359072,46.906169,0.00,588.43,588.19,587.88,586.13,595.50,595.00,
46.906143,7.359101,7.359101,46.906143,0.00,588.43,588.16,587.86,586.09,595.80,595.00,
46.906120,7.359127,7.359127,46.906120,0.00,588.58,588.33,588.03,586.27,596.10,596.00,
46.906120,7.359127,7.359127,46.906120,0.00,588.58,588.31,588.03,586.24,596.10,596.00,
46.906055,7.359160,7.359160,46.906055,0.00,588.67,588.40,588.12,586.34,596.80,597.00,
46.906021,7.359163,7.359163,46.906021,0.00,588.72,588.45,588.17,586.40,596.90,597.00,
